,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
88,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocParser,95,740,10,106,17,175,10,61,0,13
89,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XmlWriterXdocSink,87,0,4,0,21,0,5,0,3,0
90,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup,0,33,0,0,0,8,0,1,0,1
91,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocSiteModule,6,0,0,0,2,0,1,0,1,0
92,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
93,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
94,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
95,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
96,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
97,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
98,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
99,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocSinkFactory,16,0,0,0,3,0,3,0,3,0
100,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
101,Doxia :: XDoc Module,org.apache.maven.doxia.module.xdoc,XdocSink,11,481,4,48,4,142,5,46,1,24
102,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiSinkFactory,8,0,0,0,2,0,2,0,2,0
103,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiSink,256,695,35,22,101,248,56,108,30,104
104,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiSiteModule,6,0,0,0,2,0,1,0,1,0
105,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiParser,86,233,8,18,25,54,7,11,1,4
106,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiMarkup,0,5,0,0,0,1,0,1,0,1
107,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki,TWikiMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
108,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,SectionBlockParser,27,131,4,18,4,28,4,15,0,8
109,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TextParser,71,618,12,56,11,114,11,38,1,14
110,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,VerbatimBlock,7,4,0,0,4,2,2,1,2,1
111,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,HRuleBlockParser,5,53,2,6,1,17,2,6,0,4
112,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,10,0,0,0,3,0,3,0,3
113,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},6,5,0,0,1,2,1,2,1,2
114,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableCellHeaderBlock,6,4,0,0,4,2,2,1,2,1
115,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,UnorderedListBlock,6,4,0,0,4,2,2,1,2,1
116,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
117,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},6,5,0,0,1,2,1,2,1,2
118,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
119,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser.new GenericListBlockParser.Type() {...},0,11,0,0,0,3,0,3,0,3
120,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,SectionBlock,168,38,3,5,34,10,10,5,8,3
121,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ListBlock,0,4,0,0,0,2,0,1,0,1
122,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,BoldBlock,6,4,0,0,4,2,2,1,2,1
123,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ImageBlock,29,27,3,3,9,10,5,2,2,2
124,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ListItemBlock,25,82,11,13,7,21,11,8,2,5
125,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableRowBlock,6,4,0,0,4,2,2,1,2,1
126,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ParagraphBlock,6,4,0,0,4,2,2,1,2,1
127,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TextBlock,29,37,1,5,4,13,3,6,2,4
128,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,XHTMLBlock,50,0,8,0,17,0,8,0,4,0
129,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,WikiWordBlock,19,83,3,11,5,20,4,9,1,5
130,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,LinkBlock,24,63,3,9,7,15,5,6,2,3
131,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,XHTMLWikiWordLinkResolver,11,3,0,0,1,1,1,1,1,1
132,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,NumeratedListBlock,19,24,2,2,6,7,5,2,3,2
133,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,8,0,0,0,2,0,2,0,2
134,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,8,0,0,0,2,0,2,0,2
135,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,8,0,0,0,2,0,2,0,2
136,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ParagraphBlockParser,49,194,13,31,11,52,13,19,0,10
137,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,AbstractFatherBlock,38,85,5,15,7,23,5,10,1,4
138,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,16,0,0,0,2,0,2,0,2
139,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser.new FormatBlockFactory() {...},0,16,0,0,0,2,0,2,0,2
140,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,AnchorBlock,15,34,1,5,5,12,3,5,2,3
141,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableBlockParser,17,145,9,15,2,23,9,8,0,5
142,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,HorizontalRuleBlock,3,22,0,6,2,4,1,6,1,3
143,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,FormatedTextParser,5,386,4,54,1,67,4,33,0,8
144,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableBlock,36,4,2,0,10,2,4,1,3,1
145,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TreeListBuilder.TreeComponent,61,70,6,4,13,19,6,8,2,7
146,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TableCellBlock,6,4,0,0,4,2,2,1,2,1
147,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,MonospaceBlock,6,4,0,0,4,2,2,1,2,1
148,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,ItalicBlock,6,4,0,0,4,2,2,1,2,1
149,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,TreeListBuilder,9,173,3,17,2,34,3,12,0,5
150,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,VerbatimBlockParser,5,91,2,4,1,17,2,5,0,4
151,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,NopBlock,18,3,4,0,4,1,5,1,3,1
152,Doxia :: TWiki Module,org.apache.maven.doxia.module.twiki.parser,GenericListBlockParser,12,206,6,20,1,38,6,12,0,5
153,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RomanNumerals,212,0,6,0,12,0,7,0,4,0
154,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,MonospaceBold,3092,0,0,0,3,0,2,0,2,0
155,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Counter,0,24,0,0,0,10,0,5,0,5
156,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Paragraph,50,221,5,16,6,43,5,11,0,4
157,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Row,0,44,0,4,0,12,0,5,0,3
158,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Serif,0,3092,0,0,0,3,0,2,0,2
159,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,PBMReader,159,0,20,0,42,0,19,0,8,0
160,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SerifBoldItalic,3092,0,0,0,3,0,2,0,2,0
161,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Item,0,9,0,0,0,4,0,1,0,1
162,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Font.TextExtents,0,12,0,0,0,5,0,1,0,1
163,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSinkFactory,9,0,0,0,2,0,2,0,2,0
164,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink,884,1843,76,99,195,482,75,133,18,94
165,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerif,3092,0,0,0,3,0,2,0,2,0
166,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Space,0,103,2,2,0,27,2,8,0,8
167,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter.Dib,377,0,46,0,85,0,28,0,5,0
168,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SerifItalic,3092,0,0,0,3,0,2,0,2,0
169,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter.Record,97,0,14,0,21,0,11,0,4,0
170,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,MonospaceItalic,3092,0,0,0,3,0,2,0,2,0
171,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Context,0,46,1,1,0,11,1,4,0,4
172,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter.DibBitBltRecord,31,0,0,0,10,0,3,0,3,0
173,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,AlphaNumerals,11,33,2,4,3,9,4,2,2,1
174,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Font,14,87,1,7,3,19,3,6,2,3
175,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,PBMReader.HeaderReader,196,0,24,0,52,0,18,0,5,0
176,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SerifBold,0,3092,0,0,0,3,0,2,0,2
177,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,Monospace,0,3092,0,0,0,3,0,2,0,2
178,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Indentation,0,53,1,1,0,14,1,5,0,5
179,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Cell,1,107,2,8,1,25,2,6,0,3
180,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerifItalic,3092,0,0,0,3,0,2,0,2,0
181,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Line,0,13,0,0,0,4,0,2,0,2
182,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,FontMetrics,5,75,1,5,2,19,1,5,0,2
183,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Table,1,93,1,9,1,21,1,7,0,3
184,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,WMFWriter,384,0,14,0,89,0,20,0,13,0
185,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,FontMetrics.CharMetrics,0,27,0,0,0,8,0,1,0,1
186,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,MonospaceBoldItalic,3092,0,0,0,3,0,2,0,2,0
187,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerifBold,3092,0,0,0,3,0,2,0,2,0
188,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,RtfSink.Box,0,9,0,0,0,4,0,1,0,1
189,Doxia :: RTF Module,org.apache.maven.doxia.module.rtf,SansSerifBoldItalic,3092,0,0,0,3,0,2,0,2,0
190,Doxia :: Latex Module,org.apache.maven.doxia.module.latex,LatexSink,163,1330,37,72,51,368,41,147,5,117
191,Doxia :: Latex Module,org.apache.maven.doxia.module.latex,LatexSinkFactory,8,0,0,0,2,0,2,0,2,0
192,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextSinkFactory,26,0,2,0,6,0,5,0,4,0
193,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextSink,431,2478,57,67,98,677,56,117,8,98
194,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextUtil,73,125,7,21,14,28,9,12,2,5
195,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextFont,31,231,5,21,9,70,5,31,0,21
196,Doxia :: iText Module,org.apache.maven.doxia.module.itext,ITextHeader,24,53,5,5,6,17,5,7,0,7
197,Doxia :: iText Module,org.apache.maven.doxia.module.itext,SinkActionContext,2,32,1,1,1,8,1,4,0,4
198,Doxia :: FML Module,org.apache.maven.doxia.module.fml.model,Faqs,183,39,30,2,37,13,23,7,8,6
199,Doxia :: FML Module,org.apache.maven.doxia.module.fml.model,Part,182,34,34,2,32,12,22,8,5,7
200,Doxia :: FML Module,org.apache.maven.doxia.module.fml.model,Faq,172,24,34,0,28,10,20,7,3,7
201,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlContentParser,50,109,3,23,5,29,3,14,0,4
202,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlSiteModule,6,0,0,0,2,0,1,0,1,0
203,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup,0,29,0,0,0,7,0,1,0,1
204,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
205,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
206,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
207,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
208,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
209,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
210,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlMarkup.new HTML.Tag() {...},0,5,0,0,0,2,0,2,0,2
211,Doxia :: FML Module,org.apache.maven.doxia.module.fml,FmlParser,447,961,50,86,64,235,44,40,1,15
212,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,VerbatimBlock,0,16,0,0,0,7,0,2,0,2
213,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,ParagraphBlockParser,5,103,1,13,1,26,1,11,0,5
214,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,ParagraphBlock,0,29,0,4,0,12,0,6,0,4
215,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,HorizontalRuleBlock,0,6,0,0,0,3,0,2,0,2
216,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,FigureBlock,0,42,1,3,0,15,1,4,0,3
217,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,AbstractFatherBlock,5,33,1,3,1,12,1,4,0,3
218,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,MonospaceBlock,0,10,0,0,0,6,0,3,0,3
219,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,FigureBlockParser,13,103,2,14,1,19,2,10,0,4
